vintage,iso3c,measure,variant,years,value
weo-2026-04,KEN,working_age,Low,2088,50358.721
weo-2026-04,KEN,working_age,Low,2089,49887.618
weo-2026-04,KEN,working_age,Low,2090,49434.805
weo-2026-04,KEN,working_age,Low,2091,48958.26
weo-2026-04,KEN,working_age,Low,2092,48456.795
weo-2026-04,KEN,working_age,Low,2093,47930.913
weo-2026-04,KEN,working_age,Low,2094,47411.634000000005
weo-2026-04,KEN,working_age,Low,2095,46903.437
weo-2026-04,KEN,working_age,Low,2096,46377.856
weo-2026-04,KEN,working_age,Low,2097,45832.015
weo-2026-04,KEN,working_age,Low,2098,45271.799
weo-2026-04,KEN,working_age,Low,2099,44723.21
weo-2026-04,KEN,working_age,Medium,2009,21881.525
weo-2026-04,KEN,working_age,Medium,2010,22580.905000000002
weo-2026-04,KEN,working_age,Medium,2011,23276.814000000002
weo-2026-04,KEN,working_age,Medium,2012,23981.296
weo-2026-04,KEN,working_age,Medium,2013,24700.814000000002
weo-2026-04,KEN,working_age,Medium,2014,25425.715
weo-2026-04,KEN,working_age,Medium,2015,26161.395
weo-2026-04,KEN,working_age,Medium,2016,26948.413999999997
weo-2026-04,KEN,working_age,Medium,2017,27770.184
weo-2026-04,KEN,working_age,Medium,2018,28569.552
weo-2026-04,KEN,working_age,Medium,2019,29382.342
weo-2026-04,KEN,working_age,Medium,2020,30247.734
weo-2026-04,KEN,working_age,Medium,2021,31129.981
weo-2026-04,KEN,working_age,Medium,2022,32044.127
weo-2026-04,KEN,working_age,Medium,2023,33003.94
weo-2026-04,KEN,working_age,Medium,2024,33971.375
weo-2026-04,KEN,working_age,Medium,2025,34934.452
weo-2026-04,KEN,working_age,Medium,2026,35879.221
weo-2026-04,KEN,working_age,Medium,2027,36794.797
weo-2026-04,KEN,working_age,Medium,2028,37678.202
weo-2026-04,KEN,working_age,Medium,2029,38535.601
weo-2026-04,KEN,working_age,Medium,2030,39379.456
weo-2026-04,KEN,working_age,Medium,2031,40213.423
weo-2026-04,KEN,working_age,Medium,2032,41035.1
weo-2026-04,KEN,working_age,Medium,2033,41846.585
weo-2026-04,KEN,working_age,Medium,2034,42644.167
weo-2026-04,KEN,working_age,Medium,2035,43429.174
weo-2026-04,KEN,working_age,Medium,2036,44214.376
weo-2026-04,KEN,working_age,Medium,2037,45003.314
weo-2026-04,KEN,working_age,Medium,2038,45797.353
weo-2026-04,KEN,working_age,Medium,2039,46597.26
weo-2026-04,KEN,working_age,Medium,2040,47401.756
weo-2026-04,KEN,working_age,Medium,2041,48207.898
weo-2026-04,KEN,working_age,Medium,2042,49014.241
weo-2026-04,KEN,working_age,Medium,2043,49819.524
weo-2026-04,KEN,working_age,Medium,2044,50621.806000000004
weo-2026-04,KEN,working_age,Medium,2045,51420.195
weo-2026-04,KEN,working_age,Medium,2046,52212.913
weo-2026-04,KEN,working_age,Medium,2047,52997.797999999995
weo-2026-04,KEN,working_age,Medium,2048,53770.45
weo-2026-04,KEN,working_age,Medium,2049,54528.344
weo-2026-04,KEN,working_age,Medium,2050,55270.758
weo-2026-04,KEN,working_age,Medium,2051,55994.963
weo-2026-04,KEN,working_age,Medium,2052,56695.796
weo-2026-04,KEN,working_age,Medium,2053,57373.503
weo-2026-04,KEN,working_age,Medium,2054,58030.403
weo-2026-04,KEN,working_age,Medium,2055,58669.603
weo-2026-04,KEN,working_age,Medium,2056,59293.304000000004
weo-2026-04,KEN,working_age,Medium,2057,59904.568
weo-2026-04,KEN,working_age,Medium,2058,60502.696
weo-2026-04,KEN,working_age,Medium,2059,61078.465
weo-2026-04,KEN,working_age,Medium,2060,61625.767
weo-2026-04,KEN,working_age,Medium,2061,62145.74
weo-2026-04,KEN,working_age,Medium,2062,62640.089
weo-2026-04,KEN,working_age,Medium,2063,63104.258
weo-2026-04,KEN,working_age,Medium,2064,63539.401
weo-2026-04,KEN,working_age,Medium,2065,63946.14
weo-2026-04,KEN,working_age,Medium,2066,64324.312
weo-2026-04,KEN,working_age,Medium,2067,64676.087
weo-2026-04,KEN,working_age,Medium,2068,65005.287
weo-2026-04,KEN,working_age,Medium,2069,65313.436
weo-2026-04,KEN,working_age,Medium,2070,65597.164
weo-2026-04,KEN,working_age,Medium,2071,65856.625
weo-2026-04,KEN,working_age,Medium,2072,66090.641
weo-2026-04,KEN,working_age,Medium,2073,66297.248
weo-2026-04,KEN,working_age,Medium,2074,66482.92199999999
weo-2026-04,KEN,working_age,Medium,2075,66657.014
weo-2026-04,KEN,working_age,Medium,2076,66829.51
weo-2026-04,KEN,working_age,Medium,2077,67006.71
weo-2026-04,KEN,working_age,Medium,2078,67186.946
weo-2026-04,KEN,working_age,Medium,2079,67368.011
weo-2026-04,KEN,working_age,Medium,2080,67545.247
weo-2026-04,KEN,working_age,Medium,2081,67712.214
weo-2026-04,KEN,working_age,Medium,2082,67865.824
weo-2026-04,KEN,working_age,Medium,2083,68007.114
weo-2026-04,KEN,working_age,Medium,2084,68137.101
weo-2026-04,KEN,working_age,Medium,2085,68254.462
weo-2026-04,KEN,working_age,Medium,2086,68353.361
weo-2026-04,KEN,working_age,Medium,2087,68431.303
weo-2026-04,KEN,working_age,Medium,2088,68489.264
weo-2026-04,KEN,working_age,Medium,2089,68524.59
weo-2026-04,KEN,working_age,Medium,2090,68537.147
weo-2026-04,KEN,working_age,Medium,2091,68526.16
weo-2026-04,KEN,working_age,Medium,2092,68490.484
weo-2026-04,KEN,working_age,Medium,2093,68430.983
weo-2026-04,KEN,working_age,Medium,2094,68349.83899999999
weo-2026-04,KEN,working_age,Medium,2095,68251.707
weo-2026-04,KEN,working_age,Medium,2096,68137.206
weo-2026-04,KEN,working_age,Medium,2097,68003.802
weo-2026-04,KEN,working_age,Medium,2098,67857.883
weo-2026-04,KEN,working_age,Medium,2099,67704.194
weo-2026-04,KEN,working_age,High,2009,21881.525
weo-2026-04,KEN,working_age,High,2010,22580.905000000002
weo-2026-04,KEN,working_age,High,2011,23276.814000000002
weo-2026-04,KEN,working_age,High,2012,23981.296
weo-2026-04,KEN,working_age,High,2013,24700.814000000002
weo-2026-04,KEN,working_age,High,2014,25425.715
weo-2026-04,KEN,working_age,High,2015,26161.395
weo-2026-04,KEN,working_age,High,2016,26948.413999999997
weo-2026-04,KEN,working_age,High,2017,27770.184
weo-2026-04,KEN,working_age,High,2018,28569.552
weo-2026-04,KEN,working_age,High,2019,29382.342
weo-2026-04,KEN,working_age,High,2020,30247.734
weo-2026-04,KEN,working_age,High,2021,31129.981
weo-2026-04,KEN,working_age,High,2022,32044.127
weo-2026-04,KEN,working_age,High,2023,33003.94
weo-2026-04,KEN,working_age,High,2024,33971.375
weo-2026-04,KEN,working_age,High,2025,34934.452
weo-2026-04,KEN,working_age,High,2026,35879.221
weo-2026-04,KEN,working_age,High,2027,36794.797
weo-2026-04,KEN,working_age,High,2028,37678.202
weo-2026-04,KEN,working_age,High,2029,38535.601
weo-2026-04,KEN,working_age,High,2030,39379.456
weo-2026-04,KEN,working_age,High,2031,40213.423
weo-2026-04,KEN,working_age,High,2032,41035.1
weo-2026-04,KEN,working_age,High,2033,41846.585
weo-2026-04,KEN,working_age,High,2034,42644.167
weo-2026-04,KEN,working_age,High,2035,43429.174
weo-2026-04,KEN,working_age,High,2036,44214.376
weo-2026-04,KEN,working_age,High,2037,45003.314
weo-2026-04,KEN,working_age,High,2038,45797.353
weo-2026-04,KEN,working_age,High,2039,46654.497
weo-2026-04,KEN,working_age,High,2040,47575.027
weo-2026-04,KEN,working_age,High,2041,48500.328
weo-2026-04,KEN,working_age,High,2042,49428.955
weo-2026-04,KEN,working_age,High,2043,50359.618
weo-2026-04,KEN,working_age,High,2044,51329.12
weo-2026-04,KEN,working_age,High,2045,52337.563
weo-2026-04,KEN,working_age,High,2046,53345.019
weo-2026-04,KEN,working_age,High,2047,54348.75
weo-2026-04,KEN,working_age,High,2048,55343.952
weo-2026-04,KEN,working_age,High,2049,56356.29
weo-2026-04,KEN,working_age,High,2050,57385.08
weo-2026-04,KEN,working_age,High,2051,58398.990000000005
weo-2026-04,KEN,working_age,High,2052,59392.422
weo-2026-04,KEN,working_age,High,2053,60365.277
weo-2026-04,KEN,working_age,High,2054,61319.629
weo-2026-04,KEN,working_age,High,2055,62258.519
weo-2026-04,KEN,working_age,High,2056,63184.396
weo-2026-04,KEN,working_age,High,2057,64101.1
weo-2026-04,KEN,working_age,High,2058,65009.311
weo-2026-04,KEN,working_age,High,2059,65901.705
weo-2026-04,KEN,working_age,High,2060,66774.302
weo-2026-04,KEN,working_age,High,2061,67630.268
weo-2026-04,KEN,working_age,High,2062,68473.15
weo-2026-04,KEN,working_age,High,2063,69300.14
weo-2026-04,KEN,working_age,High,2064,70114.018
weo-2026-04,KEN,working_age,High,2065,70916.867
weo-2026-04,KEN,working_age,High,2066,71709.792
weo-2026-04,KEN,working_age,High,2067,72496.011
weo-2026-04,KEN,working_age,High,2068,73280.2
weo-2026-04,KEN,working_age,High,2069,74064.572
weo-2026-04,KEN,working_age,High,2070,74846.17599999999
weo-2026-04,KEN,working_age,High,2071,75625.19
weo-2026-04,KEN,working_age,High,2072,76400.05
weo-2026-04,KEN,working_age,High,2073,77168.022
weo-2026-04,KEN,working_age,High,2074,77934.491
weo-2026-04,KEN,working_age,High,2075,78707.374
weo-2026-04,KEN,working_age,High,2076,79494.813
weo-2026-04,KEN,working_age,High,2077,80301.397
weo-2026-04,KEN,working_age,High,2078,81123.813
weo-2026-04,KEN,working_age,High,2079,81958.356
weo-2026-04,KEN,working_age,High,2080,82799.304
weo-2026-04,KEN,working_age,High,2081,83638.996
weo-2026-04,KEN,working_age,High,2082,84473.367
weo-2026-04,KEN,working_age,High,2083,85302.95
weo-2026-04,KEN,working_age,High,2084,86128.332
weo-2026-04,KEN,working_age,High,2085,86948.311
weo-2026-04,KEN,working_age,High,2086,87757.518
weo-2026-04,KEN,working_age,High,2087,88553.974
weo-2026-04,KEN,working_age,High,2088,89339.081
weo-2026-04,KEN,working_age,High,2089,90068.997
weo-2026-04,KEN,working_age,High,2090,90744.303
weo-2026-04,KEN,working_age,High,2091,91406.264
weo-2026-04,KEN,working_age,High,2092,92054.534
weo-2026-04,KEN,working_age,High,2093,92691.04
weo-2026-04,KEN,working_age,High,2094,93289.913
weo-2026-04,KEN,working_age,High,2095,93856.265
weo-2026-04,KEN,working_age,High,2096,94419.906
weo-2026-04,KEN,working_age,High,2097,94979.022
weo-2026-04,KEN,working_age,High,2098,95540.572
weo-2026-04,KEN,working_age,High,2099,96088.009
weo-2026-04,KEN,total,Low,2009,40408.89
weo-2026-04,KEN,total,Low,2010,41598.566
weo-2026-04,KEN,total,Low,2011,42758.462
weo-2026-04,KEN,total,Low,2012,43888.303
weo-2026-04,KEN,total,Low,2013,44986.788
weo-2026-04,KEN,total,Low,2014,46051.437
weo-2026-04,KEN,total,Low,2015,47088.526
weo-2026-04,KEN,total,Low,2016,48139.687
weo-2026-04,KEN,total,Low,2017,49197.766
weo-2026-04,KEN,total,Low,2018,50207.109
weo-2026-04,KEN,total,Low,2019,51202.827
weo-2026-04,KEN,total,Low,2020,52217.337
weo-2026-04,KEN,total,Low,2021,53219.166
weo-2026-04,KEN,total,Low,2022,54252.460999999996
weo-2026-04,KEN,total,Low,2023,55339.005
weo-2026-04,KEN,total,Low,2024,56374.364
weo-2026-04,KEN,total,Low,2025,57355.51
weo-2026-04,KEN,total,Low,2026,58338.387
weo-2026-04,KEN,total,Low,2027,59323.808
weo-2026-04,KEN,total,Low,2028,60311.619
weo-2026-04,KEN,total,Low,2029,61260.566
weo-2026-04,KEN,total,Low,2030,62170.35
weo-2026-04,KEN,total,Low,2031,63080.835
weo-2026-04,KEN,total,Low,2032,63988.408
weo-2026-04,KEN,total,Low,2033,64889.152
weo-2026-04,KEN,total,Low,2034,65751.358
weo-2026-04,KEN,total,Low,2035,66572.517
weo-2026-04,KEN,total,Low,2036,67382.098
weo-2026-04,KEN,total,Low,2037,68177.19099999999
weo-2026-04,KEN,total,Low,2038,68958.516
weo-2026-04,KEN,total,Low,2039,69723.55500000001
weo-2026-04,KEN,total,Low,2040,70470.352
weo-2026-04,KEN,total,Low,2041,71198.915
weo-2026-04,KEN,total,Low,2042,71906.251
weo-2026-04,KEN,total,Low,2043,72589.63
weo-2026-04,KEN,total,Low,2044,73246.263
weo-2026-04,KEN,total,Low,2045,73874.391
weo-2026-04,KEN,total,Low,2046,74474.461
weo-2026-04,KEN,total,Low,2047,75048.371
weo-2026-04,KEN,total,Low,2048,75595.053
weo-2026-04,KEN,total,Low,2049,76115.862
weo-2026-04,KEN,total,Low,2050,76612.184
weo-2026-04,KEN,total,Low,2051,77082.839
weo-2026-04,KEN,total,Low,2052,77524.391
weo-2026-04,KEN,total,Low,2053,77936.243
weo-2026-04,KEN,total,Low,2054,78319.239
weo-2026-04,KEN,total,Low,2055,78675.092
weo-2026-04,KEN,total,Low,2056,79005.082
weo-2026-04,KEN,total,Low,2057,79313.438
weo-2026-04,KEN,total,Low,2058,79600.682
weo-2026-04,KEN,total,Low,2059,79859.392
weo-2026-04,KEN,total,Low,2060,80088.994
weo-2026-04,KEN,total,Low,2061,80292.404
weo-2026-04,KEN,total,Low,2062,80469.225
weo-2026-04,KEN,total,Low,2063,80614.369
weo-2026-04,KEN,total,Low,2064,80728.15
weo-2026-04,KEN,total,Low,2065,80812.972
weo-2026-04,KEN,total,Low,2066,80870.703
weo-2026-04,KEN,total,Low,2067,80901.147
weo-2026-04,KEN,total,Low,2068,80903.797
weo-2026-04,KEN,total,Low,2069,80879.186
weo-2026-04,KEN,total,Low,2070,80826.293
weo-2026-04,KEN,total,Low,2071,80747.624
weo-2026-04,KEN,total,Low,2072,80643.67
weo-2026-04,KEN,total,Low,2073,80509.414
weo-2026-04,KEN,total,Low,2074,80345.254
weo-2026-04,KEN,total,Low,2075,80155.851
weo-2026-04,KEN,total,Low,2076,79943.802
weo-2026-04,KEN,total,Low,2077,79707.654
weo-2026-04,KEN,total,Low,2078,79444.404
weo-2026-04,KEN,total,Low,2079,79157.682
weo-2026-04,KEN,total,Low,2080,78851.526
weo-2026-04,KEN,total,Low,2081,78522.155
weo-2026-04,KEN,total,Low,2082,78166.015
weo-2026-04,KEN,total,Low,2083,77787.675
weo-2026-04,KEN,total,Low,2084,77388.311
weo-2026-04,KEN,total,Low,2085,76969.08
weo-2026-04,KEN,total,Low,2086,76532.652
weo-2026-04,KEN,total,Low,2087,76078.14
weo-2026-04,KEN,total,Low,2088,75607.17
weo-2026-04,KEN,total,Low,2089,75121.342
weo-2026-04,KEN,total,Low,2090,74619.324
weo-2026-04,KEN,total,Low,2091,74098.617
weo-2026-04,KEN,total,Low,2092,73559.682
weo-2026-04,KEN,total,Low,2093,73003.334
weo-2026-04,KEN,total,Low,2094,72431.561
weo-2026-04,KEN,total,Low,2095,71849.053
weo-2026-04,KEN,total,Low,2096,71256.678
weo-2026-04,KEN,total,Low,2097,70649.222
weo-2026-04,KEN,total,Low,2098,70030.577
weo-2026-04,KEN,total,Low,2099,69404.057
weo-2026-04,KEN,total,Medium,2009,40408.89
weo-2026-04,KEN,total,Medium,2010,41598.566
weo-2026-04,KEN,total,Medium,2011,42758.462
weo-2026-04,KEN,total,Medium,2012,43888.303
weo-2026-04,KEN,total,Medium,2013,44986.788
weo-2026-04,KEN,total,Medium,2014,46051.437
weo-2026-04,KEN,total,Medium,2015,47088.526
weo-2026-04,KEN,total,Medium,2016,48139.687
weo-2026-04,KEN,total,Medium,2017,49197.766
weo-2026-04,KEN,total,Medium,2018,50207.109
weo-2026-04,KEN,total,Medium,2019,51202.827
weo-2026-04,KEN,total,Medium,2020,52217.337
weo-2026-04,KEN,total,Medium,2021,53219.166
weo-2026-04,KEN,total,Medium,2022,54252.460999999996
weo-2026-04,KEN,total,Medium,2023,55339.005
weo-2026-04,KEN,total,Medium,2024,56432.943
weo-2026-04,KEN,total,Medium,2025,57532.49
weo-2026-04,KEN,total,Medium,2026,58636.414
weo-2026-04,KEN,total,Medium,2027,59745.751
weo-2026-04,KEN,total,Medium,2028,60860.445999999996
weo-2026-04,KEN,total,Medium,2029,61979.187
weo-2026-04,KEN,total,Medium,2030,63102.246
weo-2026-04,KEN,total,Medium,2031,64230.117
weo-2026-04,KEN,total,Medium,2032,65359.033
weo-2026-04,KEN,total,Medium,2033,66484.811
weo-2026-04,KEN,total,Medium,2034,67604.631
weo-2026-04,KEN,total,Medium,2035,68715.911
weo-2026-04,KEN,total,Medium,2036,69818.887
weo-2026-04,KEN,total,Medium,2037,70910.401
weo-2026-04,KEN,total,Medium,2038,71990.933
weo-2026-04,KEN,total,Medium,2039,73057.766
weo-2026-04,KEN,total,Medium,2040,74108.863
weo-2026-04,KEN,total,Medium,2041,75144.353
weo-2026-04,KEN,total,Medium,2042,76161.723
weo-2026-04,KEN,total,Medium,2043,77159.126
weo-2026-04,KEN,total,Medium,2044,78134.98300000001
weo-2026-04,KEN,total,Medium,2045,79088.837
weo-2026-04,KEN,total,Medium,2046,80022.378
weo-2026-04,KEN,total,Medium,2047,80938.644
weo-2026-04,KEN,total,Medium,2048,81837.666
weo-2026-04,KEN,total,Medium,2049,82721.77
weo-2026-04,KEN,total,Medium,2050,83593.237
weo-2026-04,KEN,total,Medium,2051,84451.673
weo-2026-04,KEN,total,Medium,2052,85294.266
weo-2026-04,KEN,total,Medium,2053,86120.946
weo-2026-04,KEN,total,Medium,2054,86932.931
weo-2026-04,KEN,total,Medium,2055,87732.149
weo-2026-04,KEN,total,Medium,2056,88519.875
weo-2026-04,KEN,total,Medium,2057,89300.069
weo-2026-04,KEN,total,Medium,2058,90072.743
weo-2026-04,KEN,total,Medium,2059,90829.759
weo-2026-04,KEN,total,Medium,2060,91569.579
weo-2026-04,KEN,total,Medium,2061,92293.872
weo-2026-04,KEN,total,Medium,2062,93001.112
weo-2026-04,KEN,total,Medium,2063,93685.073
weo-2026-04,KEN,total,Medium,2064,94345.003
weo-2026-04,KEN,total,Medium,2065,94982.483
weo-2026-04,KEN,total,Medium,2066,95598.34
weo-2026-04,KEN,total,Medium,2067,96191.418
weo-2026-04,KEN,total,Medium,2068,96760.579
weo-2026-04,KEN,total,Medium,2069,97305.743
weo-2026-04,KEN,total,Medium,2070,97825.657
weo-2026-04,KEN,total,Medium,2071,98322.81
weo-2026-04,KEN,total,Medium,2072,98797.657
weo-2026-04,KEN,total,Medium,2073,99244.96800000001
weo-2026-04,KEN,total,Medium,2074,99664.917
weo-2026-04,KEN,total,Medium,2075,100062.621
weo-2026-04,KEN,total,Medium,2076,100440.789
weo-2026-04,KEN,total,Medium,2077,100797.997
weo-2026-04,KEN,total,Medium,2078,101131.617
weo-2026-04,KEN,total,Medium,2079,101445.387
weo-2026-04,KEN,total,Medium,2080,101743.622
weo-2026-04,KEN,total,Medium,2081,102022.686
weo-2026-04,KEN,total,Medium,2082,102279.086
weo-2026-04,KEN,total,Medium,2083,102517.57800000001
weo-2026-04,KEN,total,Medium,2084,102739.284
weo-2026-04,KEN,total,Medium,2085,102945.215
weo-2026-04,KEN,total,Medium,2086,103137.634
weo-2026-04,KEN,total,Medium,2087,103314.922
weo-2026-04,KEN,total,Medium,2088,103478.201
weo-2026-04,KEN,total,Medium,2089,103628.69
weo-2026-04,KEN,total,Medium,2090,103764.128
weo-2026-04,KEN,total,Medium,2091,103881.425
weo-2026-04,KEN,total,Medium,2092,103980.501
weo-2026-04,KEN,total,Medium,2093,104061.382
weo-2026-04,KEN,total,Medium,2094,104125.113
weo-2026-04,KEN,total,Medium,2095,104175.476
weo-2026-04,KEN,total,Medium,2096,104212.776
weo-2026-04,KEN,total,Medium,2097,104231.293
weo-2026-04,KEN,total,Medium,2098,104234.505
weo-2026-04,KEN,total,Medium,2099,104224.937
weo-2026-04,KEN,total,High,2009,40408.89
weo-2026-04,KEN,total,High,2010,41598.566
weo-2026-04,KEN,total,High,2011,42758.462
weo-2026-04,KEN,total,High,2012,43888.303
weo-2026-04,KEN,total,High,2013,44986.788
weo-2026-04,KEN,total,High,2014,46051.437
weo-2026-04,KEN,total,High,2015,47088.526
weo-2026-04,KEN,total,High,2016,48139.687
weo-2026-04,KEN,total,High,2017,49197.766
weo-2026-04,KEN,total,High,2018,50207.109
weo-2026-04,KEN,total,High,2019,51202.827
weo-2026-04,KEN,total,High,2020,52217.337
weo-2026-04,KEN,total,High,2021,53219.166
weo-2026-04,KEN,total,High,2022,54252.460999999996
weo-2026-04,KEN,total,High,2023,55339.005
weo-2026-04,KEN,total,High,2024,56491.526
weo-2026-04,KEN,total,High,2025,57709.493
weo-2026-04,KEN,total,High,2026,58934.509
weo-2026-04,KEN,total,High,2027,60167.852999999996
weo-2026-04,KEN,total,High,2028,61409.579
weo-2026-04,KEN,total,High,2029,62698.05
weo-2026-04,KEN,total,High,2030,64034.402
weo-2026-04,KEN,total,High,2031,65380.064
weo-2026-04,KEN,total,High,2032,66730.86
weo-2026-04,KEN,total,High,2033,68082.302
weo-2026-04,KEN,total,High,2034,69460.419
weo-2026-04,KEN,total,High,2035,70862.585
weo-2026-04,KEN,total,High,2036,72259.809
weo-2026-04,KEN,total,High,2037,73648.62299999999
weo-2026-04,KEN,total,High,2038,75029.253
weo-2026-04,KEN,total,High,2039,76398.793
weo-2026-04,KEN,total,High,2040,77755.165
weo-2026-04,KEN,total,High,2041,79098.789
weo-2026-04,KEN,total,High,2042,80427.947
weo-2026-04,KEN,total,High,2043,81742.21
weo-2026-04,KEN,total,High,2044,83041.944
weo-2026-04,KEN,total,High,2045,84328.85
weo-2026-04,KEN,total,High,2046,85606.668
weo-2026-04,KEN,total,High,2047,86880.316
weo-2026-04,KEN,total,High,2048,88151.599
weo-2026-04,KEN,total,High,2049,89424.471
weo-2026-04,KEN,total,High,2050,90702.708
weo-2026-04,KEN,total,High,2051,91987.21800000001
weo-2026-04,KEN,total,High,2052,93276.236
weo-2026-04,KEN,total,High,2053,94570.584
weo-2026-04,KEN,total,High,2054,95872.192
weo-2026-04,KEN,total,High,2055,97183.44
weo-2026-04,KEN,total,High,2056,98505.674
weo-2026-04,KEN,total,High,2057,99842.53199999999
weo-2026-04,KEN,total,High,2058,101193.27
weo-2026-04,KEN,total,High,2059,102548.71800000001
weo-2026-04,KEN,total,High,2060,103905.945
weo-2026-04,KEN,total,High,2061,105264.799
weo-2026-04,KEN,total,High,2062,106622.102
weo-2026-04,KEN,total,High,2063,107970.049
weo-2026-04,KEN,total,High,2064,109306.473
weo-2026-04,KEN,total,High,2065,110631.914
weo-2026-04,KEN,total,High,2066,111946.029
weo-2026-04,KEN,total,High,2067,113246.753
weo-2026-04,KEN,total,High,2068,114532.50200000001
weo-2026-04,KEN,total,High,2069,115802.924
weo-2026-04,KEN,total,High,2070,117057.029
weo-2026-04,KEN,total,High,2071,118297.855
weo-2026-04,KEN,total,High,2072,119526.478
weo-2026-04,KEN,total,High,2073,120738.194
weo-2026-04,KEN,total,High,2074,121933.71
weo-2026-04,KEN,total,High,2075,123119.446
weo-2026-04,KEN,total,High,2076,124299.038
weo-2026-04,KEN,total,High,2077,125471.844
weo-2026-04,KEN,total,High,2078,126636.366
weo-2026-04,KEN,total,High,2079,127797.03199999999
weo-2026-04,KEN,total,High,2080,128958.985
weo-2026-04,KEN,total,High,2081,130119.063
weo-2026-04,KEN,total,High,2082,131274.031
weo-2026-04,KEN,total,High,2083,132428.907
weo-2026-04,KEN,total,High,2084,133584.693
weo-2026-04,KEN,total,High,2085,134742.03
weo-2026-04,KEN,total,High,2086,135902.414
weo-2026-04,KEN,total,High,2087,137063.022
weo-2026-04,KEN,total,High,2088,138224.003
weo-2026-04,KEN,total,High,2089,139385.699
weo-2026-04,KEN,total,High,2090,140544.339
weo-2026-04,KEN,total,High,2091,141695.785
weo-2026-04,KEN,total,High,2092,142839.04
weo-2026-04,KEN,total,High,2093,143972.97
weo-2026-04,KEN,total,High,2094,145097.373
weo-2026-04,KEN,total,High,2095,146214.932
weo-2026-04,KEN,total,High,2096,147325.367
weo-2026-04,KEN,total,High,2097,148422.57
weo-2026-04,KEN,total,High,2098,149509.818
weo-2026-04,KEN,total,High,2099,150589.081
weo-2026-04,BGD,working_age,Low,2009,92729.409
weo-2026-04,BGD,working_age,Low,2010,93970.006
weo-2026-04,BGD,working_age,Low,2011,95340.18
weo-2026-04,BGD,working_age,Low,2012,96894.691
weo-2026-04,BGD,working_age,Low,2013,98536.133
weo-2026-04,BGD,working_age,Low,2014,100208.409
weo-2026-04,BGD,working_age,Low,2015,101869.853
weo-2026-04,BGD,working_age,Low,2016,103501.312
weo-2026-04,BGD,working_age,Low,2017,104877.348
weo-2026-04,BGD,working_age,Low,2018,105958.584
weo-2026-04,BGD,working_age,Low,2019,106964.71800000001
weo-2026-04,BGD,working_age,Low,2020,107938.075
weo-2026-04,BGD,working_age,Low,2021,108897.255
weo-2026-04,BGD,working_age,Low,2022,110260.68
weo-2026-04,BGD,working_age,Low,2023,111999.787
weo-2026-04,BGD,working_age,Low,2024,113705.227
weo-2026-04,BGD,working_age,Low,2025,115401.408
weo-2026-04,BGD,working_age,Low,2026,117061.312
weo-2026-04,BGD,working_age,Low,2027,118663.718
weo-2026-04,BGD,working_age,Low,2028,120207.388
weo-2026-04,BGD,working_age,Low,2029,121697.394
weo-2026-04,BGD,working_age,Low,2030,123142.656
weo-2026-04,BGD,working_age,Low,2031,124547.356
weo-2026-04,BGD,working_age,Low,2032,125907.793
weo-2026-04,BGD,working_age,Low,2033,127246.435
weo-2026-04,BGD,working_age,Low,2034,128577.755
weo-2026-04,BGD,working_age,Low,2035,129907.62299999999
weo-2026-04,BGD,working_age,Low,2036,131263.257
weo-2026-04,BGD,working_age,Low,2037,132635.153
weo-2026-04,BGD,working_age,Low,2038,133994.674
weo-2026-04,BGD,working_age,Low,2039,135121.449
weo-2026-04,BGD,working_age,Low,2040,135997.613
weo-2026-04,BGD,working_age,Low,2041,136817.869
weo-2026-04,BGD,working_age,Low,2042,137575.013
weo-2026-04,BGD,working_age,Low,2043,138251.415
weo-2026-04,BGD,working_age,Low,2044,138711.202
weo-2026-04,BGD,working_age,Low,2045,138932.104
weo-2026-04,BGD,working_age,Low,2046,139007.61800000002
weo-2026-04,BGD,working_age,Low,2047,138918.11800000002
weo-2026-04,BGD,working_age,Low,2048,138663.18
weo-2026-04,BGD,working_age,Low,2049,138197.018
weo-2026-04,BGD,working_age,Low,2050,137573.925
weo-2026-04,BGD,working_age,Low,2051,136924.143
weo-2026-04,BGD,working_age,Low,2052,136286.687
weo-2026-04,BGD,working_age,Low,2053,135683.226
weo-2026-04,BGD,working_age,Low,2054,135091.911
weo-2026-04,BGD,working_age,Low,2055,134478.439
weo-2026-04,BGD,working_age,Low,2056,133797.244
weo-2026-04,BGD,working_age,Low,2057,133002.845
weo-2026-04,BGD,working_age,Low,2058,132077.111
weo-2026-04,BGD,working_age,Low,2059,131016.61
weo-2026-04,BGD,working_age,Low,2060,129858.818
weo-2026-04,BGD,working_age,Low,2061,128650.004
weo-2026-04,BGD,working_age,Low,2062,127410.135
weo-2026-04,BGD,working_age,Low,2063,126151.522
weo-2026-04,BGD,working_age,Low,2064,124868.744
weo-2026-04,BGD,working_age,Low,2065,123544.09700000001
weo-2026-04,BGD,working_age,Low,2066,122160.742
weo-2026-04,BGD,working_age,Low,2067,120695.24
weo-2026-04,BGD,working_age,Low,2068,119137.081
weo-2026-04,BGD,working_age,Low,2069,117495.72200000001
weo-2026-04,BGD,working_age,Low,2070,115793.859
weo-2026-04,BGD,working_age,Low,2071,114053.13
weo-2026-04,BGD,working_age,Low,2072,112288.605
weo-2026-04,BGD,working_age,Low,2073,110509.34
weo-2026-04,BGD,working_age,Low,2074,108729.76
